event,object,data_view,data_table,dimensions,year,municipality,gender,start,participant,end,duration
Task 1,,,,,,,,2023-05-04 00:00:00,P6,2023-05-04 00:00:22,22.0
DataViewCreated,DataView_2146756691,AverageIncome-Municipality,AverageIncome,"[Municipality, Year]",,,both,2023-05-04 00:00:00,P6,2023-05-04 00:00:22,22.0
FilterSetUpdated,SharedMapFilters,,,,2017,,both,2023-05-04 00:00:00,P6,2023-05-04 00:00:22,22.0
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146757010,,,,,,both,2023-05-04 00:00:00,P6,2023-05-04 00:00:22,22.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2146756687,,,,,,both,2023-05-04 00:00:00,P6,2023-05-04 00:00:22,22.0
DataViewCreated,DataView_2146756672,AverageIncome-MapFilter-Info,AverageIncome,[Year],,,both,2023-05-04 00:00:00,P6,2023-05-04 00:00:22,22.0
DataViewCreated,DataView_2146756671,AverageIncome-MapFilter-Info,AverageIncome,[Year],,,both,2023-05-04 00:00:00,P6,2023-05-04 00:00:22,22.0
DataViewCreated,DataView_2146756670,AverageIncome-MapFilter-Info,AverageIncome,[Year],,,both,2023-05-04 00:00:00,P6,2023-05-04 00:00:22,22.0
DataViewCreated,DataView_2146756669,AverageIncome-MapFilter-Info,AverageIncome,[Year],,,both,2023-05-04 00:00:00,P6,2023-05-04 00:00:22,22.0
ActiveMapFiltersChanged,IncomeMapFilters,,,,,,both,2023-05-04 00:00:00,P6,2023-05-04 00:00:22,22.0
DataViewDestroyed,DataView_2146756672,AverageIncome-MapFilter-Info,AverageIncome,[],,,both,2023-05-04 00:00:00,P6,2023-05-04 00:00:22,22.0
FilterSetUpdated,SharedMapFilters,,,,2017,,both,2023-05-04 00:00:00,P6,2023-05-04 00:00:22,22.0
ButtonClicked,IncomeButton,,,,,,both,2023-05-04 00:00:00,P6,2023-05-04 00:00:22,22.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146756685,,,,2017,,both,2023-05-04 00:00:00,P6,2023-05-04 00:00:22,22.0
DataViewCreated,DataView_2146756639,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:00:00,P6,2023-05-04 00:00:22,22.0
DataViewCreated,DataView_2146756638,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:00:00,P6,2023-05-04 00:00:22,22.0
DataViewCreated,DataView_2146756637,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:00:00,P6,2023-05-04 00:00:22,22.0
DataViewCreated,DataView_2146756636,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:00:00,P6,2023-05-04 00:00:22,22.0
FilterSetUpdated,SharedMapFilters,,,,2017,,both,2023-05-04 00:00:00,P6,2023-05-04 00:00:22,22.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2146756458,,,,,,both,2023-05-04 00:00:22,P6,2023-05-04 00:00:47,25.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146756456,,,,2017,,both,2023-05-04 00:00:22,P6,2023-05-04 00:00:47,25.0
DataViewCreated,DataView_2146756414,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:00:22,P6,2023-05-04 00:00:47,25.0
DataViewCreated,DataView_2146756413,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:00:22,P6,2023-05-04 00:00:47,25.0
DataViewCreated,DataView_2146756412,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:00:22,P6,2023-05-04 00:00:47,25.0
DataViewCreated,DataView_2146756411,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:00:22,P6,2023-05-04 00:00:47,25.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146756456,,,,2017,Norrk?ping,both,2023-05-04 00:00:47,P6,2023-05-04 00:00:54,7.0
Task 2,,,,,,,,2023-05-04 00:00:47,P6,2023-05-04 00:00:54,7.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146756456,,,,2017,Norrk?ping,male,2023-05-04 00:00:54,P6,2023-05-04 00:00:56,2.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146756456,,,,2017,Norrk?ping,female,2023-05-04 00:00:56,P6,2023-05-04 00:00:57,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146756456,,,,2017,Norrk?ping,male,2023-05-04 00:00:57,P6,2023-05-04 00:00:59,2.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146756456,,,,2017,Norrk?ping,female,2023-05-04 00:00:59,P6,2023-05-04 00:01:01,2.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146756456,,,,2017,Norrk?ping,female,2023-05-04 00:01:01,P6,2023-05-04 00:01:05,4.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146756456,,,,2017,Norrk?ping,female,2023-05-04 00:01:05,P6,2023-05-04 00:01:08,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146756456,,,,2017,Norrk?ping,male,2023-05-04 00:01:08,P6,2023-05-04 00:01:32,24.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146756456,,,,2017,Norrk?ping,female,2023-05-04 00:01:32,P6,2023-05-04 00:01:46,14.0
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146756458,,,,,,both,2023-05-04 00:01:46,P6,2023-05-04 00:01:59,13.0
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2146756456,,,,,,both,2023-05-04 00:01:46,P6,2023-05-04 00:01:59,13.0
Task 3,,,,,,,,2023-05-04 00:01:59,P6,2023-05-04 00:02:05,6.0
DataViewDestroyed,DataView_2146756691,AverageIncome-Municipality,AverageIncome,[],,,both,2023-05-04 00:02:05,P6,2023-05-04 00:02:15,10.0
DataViewCreated,DataView_2146756296,AverageIncome-County,AverageIncome,"[County, Year]",,,both,2023-05-04 00:02:05,P6,2023-05-04 00:02:15,10.0
FilterSetUpdated,SharedMapFilters,,,,2017,,both,2023-05-04 00:02:05,P6,2023-05-04 00:02:15,10.0
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146756687,,,,,,both,2023-05-04 00:02:05,P6,2023-05-04 00:02:15,10.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2146756292,,,,,,both,2023-05-04 00:02:05,P6,2023-05-04 00:02:15,10.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146756290,,,,2017,,both,2023-05-04 00:02:05,P6,2023-05-04 00:02:15,10.0
DataViewCreated,DataView_2146756227,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:02:05,P6,2023-05-04 00:02:15,10.0
DataViewCreated,DataView_2146756226,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:02:05,P6,2023-05-04 00:02:15,10.0
DataViewCreated,DataView_2146756225,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:02:05,P6,2023-05-04 00:02:15,10.0
DataViewCreated,DataView_2146756224,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:02:05,P6,2023-05-04 00:02:15,10.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2146756056,,,,,,both,2023-05-04 00:02:15,P6,2023-05-04 00:02:20,5.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146756054,,,,2017,,both,2023-05-04 00:02:15,P6,2023-05-04 00:02:20,5.0
DataViewCreated,DataView_2146756012,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:02:15,P6,2023-05-04 00:02:20,5.0
DataViewCreated,DataView_2146756011,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:02:15,P6,2023-05-04 00:02:20,5.0
DataViewCreated,DataView_2146756010,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:02:15,P6,2023-05-04 00:02:20,5.0
DataViewCreated,DataView_2146756009,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:02:15,P6,2023-05-04 00:02:20,5.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146756054,,,,2017,,both,2023-05-04 00:02:20,P6,2023-05-04 00:02:43,23.0
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146756056,,,,,,both,2023-05-04 00:02:43,P6,2023-05-04 00:02:50,7.0
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2146756054,,,,,,both,2023-05-04 00:02:43,P6,2023-05-04 00:02:50,7.0
DataViewDestroyed,DataView_2146756296,AverageIncome-County,AverageIncome,[],,,both,2023-05-04 00:02:50,P6,2023-05-04 00:03:00,10.0
DataViewCreated,DataView_2146755896,AverageIncome-Municipality,AverageIncome,"[Municipality, Year]",,,both,2023-05-04 00:02:50,P6,2023-05-04 00:03:00,10.0
FilterSetUpdated,SharedMapFilters,,,,2017,,both,2023-05-04 00:02:50,P6,2023-05-04 00:03:00,10.0
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146756292,,,,,,both,2023-05-04 00:02:50,P6,2023-05-04 00:03:00,10.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2146755892,,,,,,both,2023-05-04 00:02:50,P6,2023-05-04 00:03:00,10.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146755890,,,,2017,,both,2023-05-04 00:02:50,P6,2023-05-04 00:03:00,10.0
DataViewCreated,DataView_2146755512,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:02:50,P6,2023-05-04 00:03:00,10.0
DataViewCreated,DataView_2146755511,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:02:50,P6,2023-05-04 00:03:00,10.0
DataViewCreated,DataView_2146755510,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:02:50,P6,2023-05-04 00:03:00,10.0
DataViewCreated,DataView_2146755509,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:02:50,P6,2023-05-04 00:03:00,10.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2146755341,,,,,,both,2023-05-04 00:03:00,P6,2023-05-04 00:03:02,2.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146755339,,,,2017,,both,2023-05-04 00:03:00,P6,2023-05-04 00:03:02,2.0
DataViewCreated,DataView_2146755297,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:03:00,P6,2023-05-04 00:03:02,2.0
DataViewCreated,DataView_2146755296,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:03:00,P6,2023-05-04 00:03:02,2.0
DataViewCreated,DataView_2146755295,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:03:00,P6,2023-05-04 00:03:02,2.0
DataViewCreated,DataView_2146755294,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:03:00,P6,2023-05-04 00:03:02,2.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146755339,,,,2017,?tvidaberg,both,2023-05-04 00:03:02,P6,2023-05-04 00:03:05,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146755339,,,,2017,?tvidaberg,female,2023-05-04 00:03:05,P6,2023-05-04 00:03:14,9.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2146755185,,,,,,both,2023-05-04 00:03:14,P6,2023-05-04 00:03:18,4.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146755183,,,,2017,,both,2023-05-04 00:03:14,P6,2023-05-04 00:03:18,4.0
DataViewCreated,DataView_2146755141,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:03:14,P6,2023-05-04 00:03:18,4.0
DataViewCreated,DataView_2146755140,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:03:14,P6,2023-05-04 00:03:18,4.0
DataViewCreated,DataView_2146755139,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:03:14,P6,2023-05-04 00:03:18,4.0
DataViewCreated,DataView_2146755138,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:03:14,P6,2023-05-04 00:03:18,4.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146755183,,,,2017,Norrk?ping,both,2023-05-04 00:03:18,P6,2023-05-04 00:03:20,2.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146755183,,,,2017,Norrk?ping,female,2023-05-04 00:03:20,P6,2023-05-04 00:03:29,9.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2146755029,,,,,,both,2023-05-04 00:03:29,P6,2023-05-04 00:03:33,4.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146755027,,,,2017,,both,2023-05-04 00:03:29,P6,2023-05-04 00:03:33,4.0
DataViewCreated,DataView_2146754985,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:03:29,P6,2023-05-04 00:03:33,4.0
DataViewCreated,DataView_2146754984,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:03:29,P6,2023-05-04 00:03:33,4.0
DataViewCreated,DataView_2146754983,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:03:29,P6,2023-05-04 00:03:33,4.0
DataViewCreated,DataView_2146754982,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:03:29,P6,2023-05-04 00:03:33,4.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146755027,,,,2017,S?derk?ping,both,2023-05-04 00:03:33,P6,2023-05-04 00:03:35,2.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146755027,,,,2017,S?derk?ping,female,2023-05-04 00:03:35,P6,2023-05-04 00:03:58,23.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2146754873,,,,,,both,2023-05-04 00:03:58,P6,2023-05-04 00:04:02,4.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146754871,,,,2017,,both,2023-05-04 00:03:58,P6,2023-05-04 00:04:02,4.0
DataViewCreated,DataView_2146754829,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:03:58,P6,2023-05-04 00:04:02,4.0
DataViewCreated,DataView_2146754828,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:03:58,P6,2023-05-04 00:04:02,4.0
DataViewCreated,DataView_2146754827,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:03:58,P6,2023-05-04 00:04:02,4.0
DataViewCreated,DataView_2146754826,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:03:58,P6,2023-05-04 00:04:02,4.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754871,,,,2017,Valdemarsvik,both,2023-05-04 00:04:02,P6,2023-05-04 00:04:04,2.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754871,,,,2017,Valdemarsvik,female,2023-05-04 00:04:04,P6,2023-05-04 00:04:16,12.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2146754717,,,,,,both,2023-05-04 00:04:16,P6,2023-05-04 00:04:18,2.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146754715,,,,2017,,both,2023-05-04 00:04:16,P6,2023-05-04 00:04:18,2.0
DataViewCreated,DataView_2146754673,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:04:16,P6,2023-05-04 00:04:18,2.0
DataViewCreated,DataView_2146754672,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:04:16,P6,2023-05-04 00:04:18,2.0
DataViewCreated,DataView_2146754671,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:04:16,P6,2023-05-04 00:04:18,2.0
DataViewCreated,DataView_2146754670,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:04:16,P6,2023-05-04 00:04:18,2.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754715,,,,2017,Katrineholm,both,2023-05-04 00:04:18,P6,2023-05-04 00:04:22,4.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754715,,,,2017,Katrineholm,female,2023-05-04 00:04:22,P6,2023-05-04 00:04:58,36.0
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146754873,,,,,,both,2023-05-04 00:04:58,P6,2023-05-04 00:04:59,1.0
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2146754871,,,,,,both,2023-05-04 00:04:58,P6,2023-05-04 00:04:59,1.0
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146754717,,,,,,both,2023-05-04 00:04:59,P6,2023-05-04 00:05:00,1.0
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2146754715,,,,,,both,2023-05-04 00:04:59,P6,2023-05-04 00:05:00,1.0
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146755029,,,,,,both,2023-05-04 00:05:00,P6,2023-05-04 00:05:01,1.0
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2146755027,,,,,,both,2023-05-04 00:05:00,P6,2023-05-04 00:05:01,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146755339,,,,2006,?tvidaberg,female,2023-05-04 00:05:01,P6,2023-05-04 00:05:03,2.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146755339,,,,2007,?tvidaberg,female,2023-05-04 00:05:01,P6,2023-05-04 00:05:03,2.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146755339,,,,2006,?tvidaberg,female,2023-05-04 00:05:01,P6,2023-05-04 00:05:03,2.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146755339,,,,2005,?tvidaberg,female,2023-05-04 00:05:01,P6,2023-05-04 00:05:03,2.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146755339,,,,2004,?tvidaberg,female,2023-05-04 00:05:01,P6,2023-05-04 00:05:03,2.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146755339,,,,2003,?tvidaberg,female,2023-05-04 00:05:01,P6,2023-05-04 00:05:03,2.0
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146755341,,,,,,both,2023-05-04 00:05:03,P6,2023-05-04 00:05:07,4.0
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2146755339,,,,,,both,2023-05-04 00:05:03,P6,2023-05-04 00:05:07,4.0
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146755185,,,,,,both,2023-05-04 00:05:07,P6,2023-05-04 00:05:10,3.0
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2146755183,,,,,,both,2023-05-04 00:05:07,P6,2023-05-04 00:05:10,3.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2146754541,,,,,,both,2023-05-04 00:05:10,P6,2023-05-04 00:05:12,2.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146754539,,,,2017,,both,2023-05-04 00:05:10,P6,2023-05-04 00:05:12,2.0
DataViewCreated,DataView_2146754497,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:05:10,P6,2023-05-04 00:05:12,2.0
DataViewCreated,DataView_2146754496,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:05:10,P6,2023-05-04 00:05:12,2.0
DataViewCreated,DataView_2146754495,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:05:10,P6,2023-05-04 00:05:12,2.0
DataViewCreated,DataView_2146754494,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:05:10,P6,2023-05-04 00:05:12,2.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754539,,,,2017,?tvidaberg,both,2023-05-04 00:05:12,P6,2023-05-04 00:05:13,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754539,,,,2017,?tvidaberg,female,2023-05-04 00:05:13,P6,2023-05-04 00:05:15,2.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754539,,,,2011,?tvidaberg,female,2023-05-04 00:05:15,P6,2023-05-04 00:05:21,6.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754539,,,,2014,?tvidaberg,female,2023-05-04 00:05:15,P6,2023-05-04 00:05:21,6.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754539,,,,2017,?tvidaberg,female,2023-05-04 00:05:15,P6,2023-05-04 00:05:21,6.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2146754385,,,,,,both,2023-05-04 00:05:21,P6,2023-05-04 00:05:24,3.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146754383,,,,2017,,both,2023-05-04 00:05:21,P6,2023-05-04 00:05:24,3.0
DataViewCreated,DataView_2146754341,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:05:21,P6,2023-05-04 00:05:24,3.0
DataViewCreated,DataView_2146754340,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:05:21,P6,2023-05-04 00:05:24,3.0
DataViewCreated,DataView_2146754339,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:05:21,P6,2023-05-04 00:05:24,3.0
DataViewCreated,DataView_2146754338,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:05:21,P6,2023-05-04 00:05:24,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754383,,,,2017,Boxholm,both,2023-05-04 00:05:24,P6,2023-05-04 00:05:26,2.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754383,,,,2017,Boxholm,female,2023-05-04 00:05:26,P6,2023-05-04 00:05:32,6.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2146754229,,,,,,both,2023-05-04 00:05:32,P6,2023-05-04 00:05:35,3.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146754227,,,,2017,,both,2023-05-04 00:05:32,P6,2023-05-04 00:05:35,3.0
